show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Carlos Helo,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Huaso Clavel,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Lucho Navarro,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pam Pam,Pamela Leiva,Pancho del Sur,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sarah Sanders,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Rodrigo González,0.2666156248726398,0.47460437234288166,0.27742185959999766,0.5224121749452171,0.08952084447772282,0.19982959982908635,0.3425416234191679,0.19890016705764918,0.28817524749883966,0.04183563894084859,0.37065154503875913,0.33366535339486403,0.3285033894058839,0.29750593377487466,0.6351749251259192,0.26703222146332506,0.31346936313317836,0.08845919638238624,0.6399797772518077,0.046898821984029816,0.1920533613242857,0.3998845443151236,0.5849276384785169,0.16507280597355492,0.4191591088084079,0.3846078492797852,0.015311361945973727,0.41784806509591377,0.41390369732857824,0.3312736390159926,0.23148425334951864,0.2463997892797934,0.18039547206113915,0.17972675136155597,0.13599741228708367,0.19343011491247206,0.2769561488865911,0.5466828336486933,0.26808993519119606,0.41645392437373024,0.5132765816822673,0.29929985052577357,0.35959984672618045,0.2535565072187957,0.5240260313071483,0.17652603097181963,0.07474615449316066,0.5803977172312124,0.4940064469565672,0.3950268745431186,0.2694059662487836,0.38355862358531395,0.2277291533124698,0.33379572283746833,0.24392874241268755,0.36523354783107426,0.2955117851153574,0.12966905625239772,0.3418770715350583,0.3126308159911509,0.38505850306530326,0.41438214372498366,0.6565404688569911,0.0700710110861062,0.18445086590279977,0.3856945658590958,0.9999999999999999,0.5508377070862113,0.40256203014618513,0.31043826100463123,0.20558492412658488,0.18805876195582621,0.5280419213096523,0.4046005064188299,0.22653009366694363,0.33374118839250616,0.2505066922004236
Rodrigo Villegas,0.13572506604711795,0.3072754470392406,0.18493595629544113,0.3540509049525075,0.12920234587622745,0.032313251911312235,0.11409992953347768,0.16628223153483343,0.34679337617190853,0.02319117723107021,0.39546350704367794,0.22115748081289024,0.5712041858807593,0.12730984614500104,0.4708898040675657,0.3741411177567227,0.27355590814405617,0.14143799134519128,0.37287494489282597,0.039593994256335606,0.0786986003171309,0.22782736441691367,0.34321322637088714,0.41321425154954566,0.29912055949827515,0.4615061933893796,0.01682336539193565,0.2032006401845351,0.5610246605153714,0.27328595341650475,0.2698108997594959,0.32264478743734987,0.3014783832031315,0.12130460297784158,0.1282409293365078,0.08123015415357901,0.3710081132453325,0.18477882139724175,0.2629033366672495,0.24182277248267428,0.4861705182470058,0.17566077283621082,0.35754496513593337,0.29943815207842595,0.5857433139130066,0.04466221576061341,0.047695176053404696,0.2873969360761598,0.564239362466555,0.607490961095682,0.47589329115824025,0.47190508193556807,0.473425843782778,0.05972436710235546,0.1725764075725407,0.3155138465386954,0.20806399060450187,0.045744972343947754,0.19572506708149356,0.4284851480962708,0.4073260214962495,0.7508928036109014,0.2875603180530362,0.1218651451480438,0.09523273507672689,0.14537055644411415,0.5508377070862113,1.0,0.4277230781497219,0.39062261698417633,0.2755621659307181,0.15136402345620192,0.5353001933643743,0.3652814120398677,0.181305766233762,0.44891512908189546,0.23056939204643156
Rudy Rey,0.05921593499111577,0.10969149794048708,0.031883227743412894,0.0965639331910698,0.0014496160936603411,0.03252155971928342,0.1801391832760733,0.042736768333653447,0.5966032470342981,0.0007001593112001077,0.012505700896442543,0.038623056156718086,0.12381323402952443,0.034851026296188914,0.6693566531993167,0.17182297408450498,0.10237465710537809,0.09202940713637106,0.4487827681741196,0.026567220401159494,0.07467511422394309,0.2848977052551118,0.3617838848377436,0.05553051059019283,0.9103657401833507,0.3351820723461828,0.015560527820952214,0.20555720787770998,0.20747506492496598,0.2570291109801333,0.23540863413032392,0.05621840895556509,0.18686687268343458,0.052503784576930945,0.05648380195546196,0.04670573132681807,0.2226165606911179,0.12659018946368242,0.023758885385871172,0.016923336211124244,0.8355494985791361,0.014247730755111633,0.00596119563440867,0.044393451247489266,0.285532250304414,0.01869028336605358,0.012140779730079225,0.134407072460894,0.6524559468331957,0.22222935859547083,0.4934375919890544,0.35051481491873104,0.1016848976222966,0.5430925467255161,0.07678937595297654,0.07174237424035024,0.006709674131809175,0.03200007914235863,0.5023836472452171,0.042485729863272884,0.03318301585770123,0.4125798740221762,0.1354191045423032,0.12142264010851812,0.06741937696405273,0.0,0.40256203014618513,0.4277230781497219,0.9999999999999999,0.14345852912824375,0.039575806375336746,0.021403572365496726,0.2270170690455136,0.19192979322663994,0.05117931358910984,0.29794456110570877,0.21501150965632254
Ruperto,0.10148993715643002,0.038585225967856296,0.18188152480726086,0.401906214700763,0.8358666173500717,0.3291908295587326,0.06432360981444295,0.03639561042715569,0.14387049481656955,0.10035511387999946,0.05029106563587153,0.1728970300715396,0.43768479698448837,0.10279261163238987,0.22276373225144624,0.5618271250889829,0.19886657423039358,0.09715030971499043,0.2643017042264615,0.04585706326444301,0.15310960109497204,0.24627227598724438,0.13754366236448892,0.08064185496695667,0.1402415917763759,0.6896836152454661,0.004729349433721926,0.47675674470805013,0.5751267384267105,0.17353359917841507,0.059338817428457195,0.2419315897488164,0.39901479093759706,0.4272513068131461,0.03565364240972621,0.05769530564989412,0.4300183090455996,0.08616846145208507,0.1481236598727348,0.08660067406130247,0.3128571306914145,0.18661097512314273,0.15205018311864169,0.18877135064807107,0.3183246968063374,0.056718941211340336,0.09485539355699303,0.045483217799804444,0.35071256417160274,0.3995113554579197,0.197939681404544,0.4616351021376239,0.057855938737562236,0.035855538211771766,0.026034868130366085,0.19459839095855683,0.014617068100333506,0.035160747568085605,0.3751168049194964,0.16854989432131462,0.026145077219676575,0.49044297125130476,0.11828974521139804,0.10449854589452294,0.07213699428881296,0.15451647767807902,0.31043826100463123,0.39062261698417633,0.14345852912824375,0.9999999999999999,0.21048971959882015,0.03425080991251319,0.38439061760594107,0.6437216953022143,0.09297595197180701,0.37438326533816396,0.09559177328025563
Sandy,0.24358042612621397,0.09581850722007762,0.23712874565496697,0.35440612112651815,0.14224252171697185,0.11935670469778097,0.11822480045375414,0.3972690303680273,0.5380143753309989,0.05091573185090995,0.39871378368973337,0.2984454003018954,0.14478362162570788,0.3340238313527826,0.1144350195196309,0.37688613849443886,0.515856473280388,0.17861366629539696,0.31434201475519713,0.3203800113126737,0.5688333127278542,0.32157635024658626,0.19684218293083233,0.1826916360118671,0.06905473260570993,0.10699622208575711,0.004167950932821067,0.0908713329631328,0.18313017137598303,0.4653027050259224,0.10022350127646301,0.17845406981359213,0.2420494115510383,0.17045604133769351,0.09942024873877198,0.1783577311047784,0.3859151314603398,0.2523892121807204,0.40137517831826525,0.24869956820050185,0.10441247752258336,0.3833512518471078,0.1439241266042847,0.1947939190429458,0.3953934690732841,0.17187342211578643,0.1960034423421803,0.1578467522108173,0.24034189123657757,0.3753391288784287,0.04453691459311025,0.13140961247338898,0.04599263687588704,0.1799102106506397,0.0624384067062674,0.4626925307159434,0.11482121480596484,0.19780390467476427,0.2797422085594629,0.18356689747423252,0.2999841163064069,0.29192757701984146,0.25811450841530387,0.5841596920998062,0.15241801371657737,0.24466553479732805,0.20558492412658488,0.2755621659307181,0.039575806375336746,0.21048971959882015,1.0,0.34310152665199534,0.25899063577971754,0.3472195474863543,0.3229543656052425,0.5582629242165171,0.4740832689338725
Sarah Sanders,0.5109552431048374,0.04969190906735966,0.3931591044695909,0.301899605586938,0.06581603431698116,0.5023047838509577,0.1263819711207725,0.10964955941031747,0.0656584702626781,0.03162271290770968,0.09128344755898579,0.17472356839584266,0.03132381102033632,0.5353464033019841,0.17057070377093683,0.05665511329033853,0.5350316108458765,0.04284508623670931,0.2557751960174579,0.10238680265105868,0.03896584155972558,0.20685675387742,0.09236061980118565,0.08266647943614895,0.04270222774659821,0.02290248094360554,0.013053578221039962,0.009569533515044018,0.13670025032754052,0.13250556950096343,0.10696891509777591,0.024002787993560832,0.026903461630024852,0.15093078666749185,0.4437480781140664,0.520198063508669,0.27849137466478946,0.36202803565184455,0.3652918561099316,0.18947923999495137,0.015679121099670203,0.08844820723847079,0.06841097686758385,0.11925157018028083,0.1979841269370824,0.23811510202618216,0.11430998268153258,0.20667046341398113,0.11093893630094705,0.22498464660712222,0.023584301619285146,0.011460733967383833,0.1123127291465673,0.01682214291727665,0.09090254747124893,0.25322275977206965,0.14702607554361233,0.03956282039333866,0.05688083856278208,0.05271453583591166,0.2300136008586422,0.213349406652801,0.25373903755863886,0.014957710510089692,0.05175454236784331,0.13369520128513812,0.18805876195582621,0.15136402345620192,0.021403572365496726,0.03425080991251319,0.34310152665199534,1.0,0.06584219855218522,0.12325783525052728,0.4128711957590413,0.3855302958625192,0.314306654759176
Sergio Freire,0.20110945453040066,0.15294940969392276,0.21901238687164398,0.34441834693735623,0.26222712441101537,0.16715884217920715,0.3221200795774634,0.1826021803279283,0.24912275986699878,0.2915150750551076,0.4683112614551305,0.41045261998226895,0.16408068608401727,0.16691798861391727,0.334996263976784,0.24007893819202925,0.31257210321934265,0.08500407768477428,0.6021484301640527,0.07718192822012368,0.35320347877765046,0.15356106763162725,0.6025212836275144,0.16161303732541465,0.17185506749882679,0.513114840603545,0.014976702426598223,0.2956643705945813,0.25591046674809137,0.3133908622679805,0.29234672285489005,0.07752132647365993,0.39858710412991,0.2767390488286391,0.10767764463090251,0.0906451655329772,0.32522910645008846,0.12038117112714442,0.41610310555114505,0.3615266484554093,0.19107473772688358,0.2824793912477831,0.3993206621566173,0.2968512017739279,0.5774336882947096,0.054260665449117965,0.03722476089893511,0.39612728907460043,0.3842337689408258,0.2690549406260733,0.2932827773491554,0.2814663355269095,0.06945884238596271,0.06161427594400856,0.36361384246103545,0.4270926039426589,0.1800201972993821,0.10241672920450949,0.11406329808550651,0.23686208495965883,0.4073060355048917,0.2981820925778485,0.4253209831231947,0.3082689095278073,0.16563776141713202,0.3601204259983631,0.5280419213096523,0.5353001933643743,0.2270170690455136,0.38439061760594107,0.25899063577971754,0.06584219855218522,1.0000000000000004,0.4696261653535535,0.1850597754165026,0.30405328073827936,0.2882392971219327
Stefan Kramer,0.24621540236783768,0.16753655947884658,0.14268294961124023,0.5747981216243085,0.6044036713981364,0.26278572318569493,0.2407665346324135,0.2774150992869276,0.27730683499987524,0.09079112801338518,0.293804718532125,0.4525110617611439,0.47435037293493704,0.0955721312881048,0.4953981126784849,0.25381205895693004,0.37832397090089237,0.06689303591585305,0.4039717089321705,0.102208344447039,0.49598807144000034,0.22119955104367325,0.46629850016551555,0.23643992231737146,0.2121997055141554,0.6041164563074968,0.00789175968685688,0.270435524333604,0.6634538809164973,0.4115001910018272,0.4022204425915629,0.26312192544290736,0.6048283547009018,0.57950418830408,0.1004188914700215,0.1255764691852328,0.24609693588532294,0.4228826945443816,0.3231742966452675,0.19761241458924797,0.318989132378889,0.12660084954618342,0.17489781373497867,0.2813593429350147,0.4531158429012136,0.07412432364892066,0.13721956328165794,0.2621519560506483,0.398746792447433,0.4125469129762346,0.25632393483323135,0.5639092839939484,0.37424609037829354,0.10124811387466738,0.3236660819732641,0.3789287703090447,0.09314530411075274,0.10866109853131546,0.17124450860787402,0.3388085015808227,0.14816225676896333,0.5446650405632756,0.495774082799631,0.428427555029997,0.10404878239947973,0.1320993413765553,0.4046005064188299,0.3652814120398677,0.19192979322663994,0.6437216953022143,0.3472195474863543,0.12325783525052728,0.4696261653535535,1.0,0.2114326685028096,0.3709380119340944,0.29593067340515716
Zip-Zup,0.4336657890713653,0.17777744442618765,0.5784719344032797,0.3793069937982076,0.04639177385707439,0.09924469123403765,0.1425639092352728,0.5705534418803245,0.1835240201968808,0.038993182900518536,0.1249655659590583,0.41970050243487333,0.072610409816256,0.6718309964070712,0.29518966136388625,0.21829994156325414,0.567453244579738,0.25967803477892726,0.223344404360333,0.4171290854836008,0.1454974893940616,0.39546356027993596,0.25699660060413176,0.08867493059814865,0.047793289202368604,0.08447389837001516,0.3539307633302349,0.32276798765949616,0.23818177199866022,0.3173441373337962,0.4066715600657549,0.2028640782234578,0.4384777731234488,0.21157503359674465,0.32193794907441914,0.10956001406958074,0.33379895538488064,0.2451767169405148,0.39074207343274187,0.21768067417337875,0.011073549800910572,0.15199238349110758,0.20597569959826592,0.3489848020905935,0.3644239591526192,0.061443452356866615,0.39322419735581776,0.269047828999499,0.22956308349423046,0.34183621857124413,0.2747754367014923,0.16477590088901484,0.047791818938474076,0.026241931510630916,0.5102115534010193,0.15359425129828774,0.2558022278131066,0.0569736464213629,0.05377136390538906,0.25759287733238806,0.3631365678163825,0.22197436707884335,0.21380377737640713,0.08128149839621973,0.22085383892622013,0.22273068802629678,0.22653009366694363,0.181305766233762,0.05117931358910984,0.09297595197180701,0.3229543656052425,0.4128711957590413,0.1850597754165026,0.2114326685028096,1.0,0.3386292699959066,0.21518776644427515
Álvaro Salas,0.27532237844638396,0.23461986192457499,0.2951569580157987,0.5546782993442805,0.34301516582871444,0.17997898406914892,0.238190491313436,0.35959304657799274,0.43700838003826376,0.1320232657617017,0.34547366220254944,0.5343397351000312,0.26758064753680944,0.2717570448251719,0.36812525387713646,0.7011446450155452,0.7334013183928,0.24014424950411978,0.3880007356818105,0.36260121501157144,0.27282439598649083,0.208763307064757,0.47236981565223674,0.30673345276995956,0.3785717575046982,0.2702737845396774,0.02295197021351647,0.2164111155463347,0.456712175217581,0.5061598336104534,0.4089733609063137,0.20988301284057106,0.5060333525647374,0.36648478264403567,0.2069730413353418,0.1940012129152718,0.47710448202576167,0.39529029359940454,0.3967792653663551,0.44069128184209405,0.2382526724078157,0.5680203180899813,0.28330598356213166,0.47008743509452855,0.5504570937598768,0.18740803023112004,0.29438126080368293,0.3045233719662527,0.3378708338605917,0.5556787600635931,0.3338857762298118,0.18320914327106613,0.21854656504102732,0.23691738806363138,0.3101838255689604,0.6390480106655154,0.17987366011301778,0.15261750236202382,0.6045369605433921,0.41398415620603735,0.250127305686535,0.4983008067019553,0.370959008152008,0.22741128208833986,0.273469612188945,0.4534681344409962,0.33374118839250616,0.44891512908189546,0.29794456110570877,0.37438326533816396,0.5582629242165171,0.3855302958625192,0.30405328073827936,0.3709380119340944,0.3386292699959066,1.0,0.5584930301174333
Óscar Gangas,0.05795826871057405,0.014433059714060352,0.11359419730444616,0.44152307292043785,0.07601604969433196,0.02486566771481881,0.37025760678111186,0.06348115139918041,0.3391138263348893,0.14260698952855133,0.4000988712468731,0.18256661684301864,0.04432615043429656,0.07253925867887748,0.33465489925479114,0.3375797824223391,0.6501560459964142,0.2742375280820492,0.21057133092602606,0.38348062198466376,0.36922572491039424,0.22273604467217356,0.24034129827711095,0.2546100651643637,0.26086969313174935,0.19077108867650136,0.004030907306040657,0.11274284351488227,0.3166755818194623,0.5242738082621832,0.08082672032396647,0.2586989378507567,0.21965836847883735,0.06416037668391049,0.021475154474330665,0.05782084595783071,0.2558472137983803,0.44110703800642564,0.1278982764939891,0.4027574109841301,0.18278007974197433,0.2084567342699424,0.1028070835053417,0.4829553981015252,0.43253899415947106,0.024831531613361504,0.2717723076958341,0.08076989757543884,0.1887537707316364,0.2854211360249901,0.1714103200089972,0.023347145067948355,0.16364025631747006,0.24098424141100366,0.06738823853018693,0.6354773121823148,0.08485330801386282,0.04388666463788524,0.339620882390927,0.20549132035197248,0.13010617053656118,0.16546904030468956,0.39433271602607933,0.3792096313788038,0.23407771879534342,0.32155903385319057,0.2505066922004236,0.23056939204643156,0.21501150965632254,0.09559177328025563,0.4740832689338725,0.314306654759176,0.2882392971219327,0.29593067340515716,0.21518776644427515,0.5584930301174333,1.0
