show_a,show_b,cosine_similarity
Los Atletas de la Risa,Pamela Leiva,0.056852602475477874
Lucho Miranda,Ruperto,0.056718941211340336
Dinamita Show,Sarah Sanders,0.05665511329033853
Alison Mandel,Carlos Helo,0.056639456506951305
Carlos Helo,Luis Slimming,0.05662109190216457
Javiera Contador,Rudy Rey,0.05648380195546196
Lucho Miranda,Natalia Valdebenito,0.05627805681284763
Huaso Filomeno,Lucho Navarro,0.05625218939985398
Hugo Goodman,Rudy Rey,0.05621840895556509
Lucho Navarro,Mauricio Palma,0.05616558431835188
Felo,Pam Pam,0.055647399237449324
"Daniel Muñoz ""El Carmelo""",Natalia Valdebenito,0.05553693908586113
Felipe Avello,Rudy Rey,0.05553051059019283
Memo Bunke,Natalia Cuevas,0.05548162728094159
Hugo Goodman,Paulo Iglesias,0.05504879659353827
Pancho del Sur,Paulo Iglesias,0.05472870676595694
Hugo Goodman,Pancho del Sur,0.05468873653094666
Felipe Avello,Los Atletas de la Risa,0.0544399033137261
Bombo Fica,Memo Bunke y Natalia Cuevas,0.0544039926087279
"Juan Luis ""Jajá"" Calderón",Pancho del Sur,0.054375504968549045
Mauricio Palma,Pam Pam,0.054277395706033814
Lucho Miranda,Sergio Freire,0.054260665449117965
"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",0.05384598643367148
Pancho del Sur,Zip-Zup,0.05377136390538906
"Juan Luis ""Jajá"" Calderón",Profesor Salomón y Tutu-Tutu,0.05369732502216478
Los Locos del Humor,Natalia Cuevas,0.053684025266542694
Arturo Ruiz-Tagle,Profesor Salomón y Tutu-Tutu,0.053537381017343864
Alex Ortiz,"Jorge ""Chino"" Navarrete",0.053428866720242586
Los Atletas de la Risa,Memo Bunke y Natalia Cuevas,0.05330327940697713
Bastián Paz,Paulo Iglesias,0.0530116897250245
Dino Gordillo,Pamela Leiva,0.052744171898552045
"Paul Vásquez ""El Flaco""",Sarah Sanders,0.05271453583591166
Bombo Fica,Lucho Navarro,0.05258946270188085
Jani Dueñas,Rudy Rey,0.052503784576930945
El Pampero,Ernesto Belloni,0.052431223507649255
Bastián Paz,Javiera Contador,0.052396096126705836
Belén Mora,El Pampero,0.0519975713521393
Alejandra Azcárate,Pujillay,0.051897460879611085
Jenny Cavallo,Profesor Salomón y Tutu-Tutu,0.05179137359971151
Pujillay,Sarah Sanders,0.05175454236784331
Memo Bunke y Natalia Cuevas,Pamela Leiva,0.05169536786837841
Carlos Helo,Natalia Cuevas,0.051481849683199174
Hugo Varela,Paulo Iglesias,0.05146542673637341
Pam Pam,Payahop,0.05123818931556087
Rudy Rey,Zip-Zup,0.05117931358910984
Carlos Helo,Sandy,0.05091573185090995
Alejandra Azcárate,Felipe Avello,0.050845164390001765
Alex Ortiz,Dinamita Show,0.050728695780763194
Natalia Cuevas,Natalia Valdebenito,0.0505026363463296
Gigi Martin,Payahop,0.05047053622547916
Jenny Cavallo,"Jorge ""Chino"" Navarrete",0.050457744654505365
Centella,Ruperto,0.05029106563587153
Alejandra Azcárate,"Daniel Muñoz ""El Carmelo""",0.05012661733583847
Alex Ortiz,Sarah Sanders,0.04969190906735966
El Huaso Clavel,Los Atletas de la Risa,0.04932614002653159
Edmundo Arrocet,Melón y Melame,0.049254852201510595
Edmundo Arrocet,Profesor Salomón y Tutu-Tutu,0.049169325887839684
Memo Bunke y Natalia Cuevas,Palta Meléndez,0.04916492149089509
Coco Legrand,Profesor Salomón y Tutu-Tutu,0.04911646619379695
Hugo Varela,Natalia Cuevas,0.04897198059241222
Alison Mandel,Profesor Salomón y Tutu-Tutu,0.04896643619087235
Lucho Miranda,Lucho Navarro,0.04891852514250966
Gigi Martin,Memo Bunke y Natalia Cuevas,0.04886349503615026
Centella,Edmundo Arrocet,0.048806007843460446
Diego Urrutia,Lucho Navarro,0.04879034391406756
Bastián Paz,Pam Pam,0.04858827220819889
Alex Ortiz,El Pampero,0.048327469342129795
Alejandra Azcárate,Gloria Benavides,0.04815690298528888
Felo,Zip-Zup,0.047793289202368604
Millenium Show,Zip-Zup,0.047791818938474076
Lucho Navarro,Rodrigo Villegas,0.047695176053404696
Dinamita Show,Millenium Show,0.04768199742043434
Javiera Contador,Julio Sabala,0.04759051778289481
Jenny Cavallo,Los Atletas de la Risa,0.047284431239449455
Gigi Martin,Pam Pam,0.04727506158701863
Huaso Filomeno,Javiera Contador,0.04711338913701556
Carlos Helo,Los Atletas de la Risa,0.046986526008290994
Alex Ortiz,Carlos Helo,0.0469309353891788
El Huaso Clavel,Jenny Cavallo,0.046901860206679996
El Huaso Clavel,Rodrigo González,0.046898821984029816
Jenny Cavallo,Rudy Rey,0.04670573132681807
Gigi Martin,Ricardo Meruane,0.04648035811732492
Bastián Paz,Natalia Cuevas,0.0464726805313851
Bastián Paz,Zip-Zup,0.04639177385707439
Pamela Leiva,Ricardo Meruane,0.04620298170426406
Millenium Show,Pancho del Sur,0.046127765529904656
Millenium Show,Sandy,0.04599263687588704
Fusión Humor,Natalia Cuevas,0.04594381487975156
El Huaso Clavel,Ruperto,0.04585706326444301
Pamela Leiva,Rodrigo Villegas,0.045744972343947754
Carlos Helo,Huaso Filomeno,0.04573591259634856
Luis Slimming,Ruperto,0.045483217799804444
Millenium Show,Pamela Leiva,0.04522276846392215
"Paul Vásquez ""El Flaco""",Profesor Salomón y Tutu-Tutu,0.045067093836315665
Felipe Avello,Felo,0.04505528209100372
Javiera Contador,Pancho del Sur,0.044940493542834754
El Pampero,Hugo Goodman,0.04474380328196813
Lucho Miranda,Rodrigo Villegas,0.04466221576061341
Centella,Millenium Show,0.04460677966698048
Memo Bunke,Sandy,0.04453691459311025
Edmundo Arrocet,Luis Slimming,0.04443873932256445
Huaso Filomeno,León Murillo,0.04441808402887569
Los Indolatinos,Rudy Rey,0.044393451247489266
"Daniel Muñoz ""El Carmelo""",Óscar Gangas,0.04432615043429656
"Jorge ""Chino"" Navarrete",Pam Pam,0.04421430146084762
Pamela Leiva,Óscar Gangas,0.04388666463788524
Gigi Martin,Paulo Iglesias,0.0438117557695357
Memo Bunke,Ricardo Meruane,0.04367933968400039
Bastián Paz,Luis Slimming,0.043567195414174816
"Daniel Muñoz ""El Carmelo""",El Pampero,0.043291315428225195
Hugo Varela,Pam Pam,0.04321167331339828
Edmundo Arrocet,Sarah Sanders,0.04284508623670931
"Carlos ""El Mono"" Sánchez",Rudy Rey,0.042736768333653447
Felo,Pamela Leiva,0.042714887192213384
Felo,Sarah Sanders,0.04270222774659821
"Paul Vásquez ""El Flaco""",Rudy Rey,0.042485729863272884
Bombo Fica,Edmundo Arrocet,0.04240544244736443
Belén Mora,Jorge Alís,0.04239519098624132
Belén Mora,Payahop,0.04216709076773244
Bastián Paz,Pedro Ruminot,0.04196490248876467
Natalia Valdebenito,Pancho del Sur,0.04194221186477252
Carlos Helo,Rodrigo González,0.04183563894084859
Jani Dueñas,Pujillay,0.04179893003612911
Felo,Hugo Goodman,0.04167467764207056
Hugo Varela,Millenium Show,0.041372284161065594
"Daniela ""Chiqui"" Aguayo",Profesor Salomón y Tutu-Tutu,0.040879889307102735
Melón y Melame,Pamela Leiva,0.04079242759414788
Carlos Helo,Javiera Contador,0.04073159148067264
"Daniel Muñoz ""El Carmelo""",Pam Pam,0.040619860048984886
Alejandra Azcárate,El Pampero,0.04007502039736841
Jenny Cavallo,Pujillay,0.04005009382641739
Bombo Fica,"Daniel Muñoz ""El Carmelo""",0.0397550433583362
El Huaso Clavel,Rodrigo Villegas,0.039593994256335606
Rudy Rey,Sandy,0.039575806375336746
Pamela Leiva,Sarah Sanders,0.03956282039333866
Paulo Iglesias,Profesor Salomón y Tutu-Tutu,0.03947073153340727
Pam Pam,Pancho del Sur,0.03946463797338146
Alejandra Azcárate,Natalia Cuevas,0.039165749481303164
"Jorge ""Chino"" Navarrete",Natalia Valdebenito,0.03915472091224853
Alejandra Azcárate,Millenium Show,0.039145652145225474
Carlos Helo,Zip-Zup,0.038993182900518536
El Pampero,Sarah Sanders,0.03896584155972558
Luis Slimming,Profesor Salomón y Tutu-Tutu,0.03895620722520644
"Carlos ""El Mono"" Sánchez",Edmundo Arrocet,0.03872972861391701
George Harris,Jenny Cavallo,0.03867307766562925
Jorge Alís,Profesor Salomón y Tutu-Tutu,0.03864775240364628
Coco Legrand,Rudy Rey,0.038623056156718086
Alex Ortiz,Ruperto,0.038585225967856296
Huaso Filomeno,Pancho del Sur,0.03848972693727412
El Huaso Clavel,Fusión Humor,0.03843545666129071
Alex Ortiz,Bastián Paz,0.03841808619236238
Javiera Contador,Los Atletas de la Risa,0.03831651648106688
El Huaso Clavel,Pamela Leiva,0.03807952852883813
Diego Urrutia,Lucho Miranda,0.03807830657110652
Fusión Humor,Jenny Cavallo,0.0380741185889215
Lucho Navarro,Pamela Leiva,0.03800102924703092
Bombo Fica,Profesor Salomón y Tutu-Tutu,0.03795755691934911
Los Atletas de la Risa,Memo Bunke,0.037571271237754215
Lucho Navarro,Sergio Freire,0.03722476089893511
Millenium Show,Natalia Cuevas,0.037214486544985576
Javiera Contador,Profesor Salomón y Tutu-Tutu,0.037162989716594715
Alex Ortiz,Javiera Contador,0.0370661645438754
George Harris,Paulo Iglesias,0.036791928358944986
El Pampero,Lucho Navarro,0.036725459749331925
Alejandra Azcárate,Pancho del Sur,0.03652679709912218
Carlos Helo,Hugo Varela,0.036418336504526125
"Carlos ""El Mono"" Sánchez",Ruperto,0.03639561042715569
"Carlos ""El Mono"" Sánchez","Daniel Muñoz ""El Carmelo""",0.036284163139510064
"Daniela ""Chiqui"" Aguayo",Millenium Show,0.03619909087986227
George Harris,Gloria Benavides,0.036137816621043234
Huaso Filomeno,Hugo Goodman,0.03613744124041459
Juan Pablo López,Natalia Cuevas,0.03606386898843767
George Harris,Jani Dueñas,0.036053024677768865
Natalia Cuevas,Ruperto,0.035855538211771766
Julio Sabala,Los Indolatinos,0.03568790220094753
Javiera Contador,Ruperto,0.03565364240972621
Belén Mora,Carlos García,0.03547898054256648
"Daniela ""Chiqui"" Aguayo",El Pampero,0.03530148167199672
Pamela Leiva,Ruperto,0.035160747568085605
"Daniela ""Chiqui"" Aguayo",Rudy Rey,0.034851026296188914
Gigi Martin,Hugo Goodman,0.03477400044089002
Edmundo Arrocet,Huaso Filomeno,0.034685060927231434
Felipe Avello,Profesor Salomón y Tutu-Tutu,0.0344130747240041
Ruperto,Sarah Sanders,0.03425080991251319
Carlos Helo,Gigi Martin,0.03421590928190431
El Pampero,Felipe Avello,0.03421448055965457
Felo,"Juan Luis ""Jajá"" Calderón",0.034083193733574234
Jani Dueñas,Julio Sabala,0.03400347215835433
Alex Ortiz,Ernesto Belloni,0.033808999873298176
Lucho Navarro,Natalia Cuevas,0.033620349330573146
Natalia Cuevas,Paulo Iglesias,0.03335094308450152
"Daniel Muñoz ""El Carmelo""",Jenny Cavallo,0.033286371208103516
Paulo Iglesias,Rudy Rey,0.03318301585770123
Felo,Lucho Miranda,0.03301776915250226
Alison Mandel,Edmundo Arrocet,0.032971424512072724
El Huaso Clavel,Lucho Miranda,0.032729510227313484
Belén Mora,Rudy Rey,0.03252155971928342
Carlos Helo,"Daniel Muñoz ""El Carmelo""",0.03251884952010141
Lucho Miranda,Memo Bunke,0.032376499775805666
Belén Mora,Rodrigo Villegas,0.032313251911312235
Los Indolatinos,Natalia Cuevas,0.0322367040739466
Alex Ortiz,Pamela Leiva,0.032042042444540605
Pamela Leiva,Rudy Rey,0.03200007914235863
Edmundo Arrocet,"Paul Vásquez ""El Flaco""",0.03195677925711163
Alison Mandel,Rudy Rey,0.031883227743412894
Belén Mora,George Harris,0.03168269532465318
Carlos Helo,Sarah Sanders,0.03162271290770968
"Daniel Muñoz ""El Carmelo""",Sarah Sanders,0.03132381102033632
George Harris,Profesor Salomón y Tutu-Tutu,0.03118419102985242
Belén Mora,Diego Urrutia,0.031172037240126765
"Carlos ""El Mono"" Sánchez",Fusión Humor,0.031044111205821488
Carlos Helo,Melón y Melame,0.030955624117890147
Javiera Contador,Memo Bunke y Natalia Cuevas,0.030918591799713523
Alejandra Azcárate,Fusión Humor,0.030710078969645026
Huaso Filomeno,Natalia Cuevas,0.0301635489519394
Felipe Avello,Gigi Martin,0.029540809214902434
Alison Mandel,El Pampero,0.029228385744103053
Hermógenes Conache,Lucho Miranda,0.028979713674955
Lucho Miranda,Melón y Melame,0.028894981473410245
"Carlos ""El Mono"" Sánchez",Lucho Miranda,0.02869619870343103
Felipe Avello,Jenny Cavallo,0.028598751359565952
Gloria Benavides,Jenny Cavallo,0.02845286283656613
Bastián Paz,Millenium Show,0.028417287579148486
Julio Sabala,Natalia Valdebenito,0.02832600019508977
Edmundo Arrocet,Jani Dueñas,0.028109561075610953
Bastián Paz,Diego Urrutia,0.027845177067852243
Edmundo Arrocet,Hugo Varela,0.027707866562301665
Lucho Navarro,Luis Slimming,0.02767873146558646
El Huaso Clavel,Gigi Martin,0.027533783254596024
Jenny Cavallo,Natalia Cuevas,0.02737437980709438
Julio Sabala,Pamela Leiva,0.02736641991994129
Millenium Show,Pam Pam,0.027257412220318418
Alex Ortiz,Profesor Salomón y Tutu-Tutu,0.027251059527650594
Hugo Varela,Sarah Sanders,0.026903461630024852
Bastián Paz,Huaso Filomeno,0.02671621221728802
El Huaso Clavel,Rudy Rey,0.026567220401159494
"Carlos ""El Mono"" Sánchez",Hugo Goodman,0.026354133871282284
Alison Mandel,Ricardo Meruane,0.02625936713404504
Natalia Cuevas,Zip-Zup,0.026241931510630916
Juan Pablo López,Profesor Salomón y Tutu-Tutu,0.02622490084200255
Paulo Iglesias,Ruperto,0.026145077219676575
Natalia Valdebenito,Ruperto,0.026034868130366085
Fabrizio Copano,George Harris,0.025437304104645002
Ernesto Belloni,Millenium Show,0.025315386926831936
Arturo Ruiz-Tagle,George Harris,0.0252389779213765
Edmundo Arrocet,Gigi Martin,0.025155753686866896
Carlos Helo,El Pampero,0.02498435013826422
Jenny Cavallo,Pancho del Sur,0.024949643147210848
Belén Mora,Óscar Gangas,0.02486566771481881
Lucho Miranda,Óscar Gangas,0.024831531613361504
Jenny Cavallo,Ricardo Meruane,0.0241452346999254
Los Atletas de la Risa,Profesor Salomón y Tutu-Tutu,0.024091523594672475
Belén Mora,"Paul Vásquez ""El Flaco""",0.024034542172590177
Hugo Goodman,Sarah Sanders,0.024002787993560832
Hugo Goodman,Jenny Cavallo,0.023945727115622876
George Harris,Gigi Martin,0.023927298321191
George Harris,Jorge Alís,0.023861936990168836
Memo Bunke y Natalia Cuevas,Paulo Iglesias,0.0238481849464025
Jenny Cavallo,Julio Sabala,0.023802437900532547
"Juan Luis ""Jajá"" Calderón",Rudy Rey,0.023758885385871172
Millenium Show,Pujillay,0.02363915514243482
Memo Bunke,Sarah Sanders,0.023584301619285146
Memo Bunke y Natalia Cuevas,Óscar Gangas,0.023347145067948355
Natalia Cuevas,Pam Pam,0.02329436950049327
Carlos Helo,Rodrigo Villegas,0.02319117723107021
El Huaso Clavel,Felipe Avello,0.022961643598719713
George Harris,Álvaro Salas,0.02295197021351647
Fusión Humor,Sarah Sanders,0.02290248094360554
Alejandra Azcárate,Ricardo Meruane,0.022891070534378388
Jani Dueñas,Profesor Salomón y Tutu-Tutu,0.022268558910925093
"Juan Luis ""Jajá"" Calderón",Natalia Cuevas,0.022127658507811506
Carlos Helo,Pancho del Sur,0.022110073597964644
El Huaso Clavel,Mauricio Palma,0.021976803581070643
Gigi Martin,Luis Slimming,0.021827309088352863
Julio Sabala,Paulo Iglesias,0.0216711938902776
Belén Mora,"Carlos ""El Mono"" Sánchez",0.021668542907664044
Javiera Contador,Óscar Gangas,0.021475154474330665
Rudy Rey,Sarah Sanders,0.021403572365496726
Millenium Show,Natalia Valdebenito,0.021381552688834127
Bombo Fica,George Harris,0.021303785133945704
Bastián Paz,Memo Bunke,0.02038662780841598
Bastián Paz,El Huaso Clavel,0.02033814915202218
El Pampero,Pamela Leiva,0.02025535206186489
Dinamita Show,George Harris,0.020120013394873425
Alex Ortiz,Gigi Martin,0.020071597711382234
Bastián Paz,Hugo Goodman,0.020048806231568763
Juan Pablo López,Julio Sabala,0.019718916845924958
Huaso Filomeno,Pam Pam,0.019659694996800224
Lucho Navarro,Millenium Show,0.019655402099125835
Gigi Martin,Pamela Leiva,0.01926014203857705
"Carlos ""El Mono"" Sánchez",George Harris,0.019171847517284228
Alejandra Azcárate,George Harris,0.018965010797903494
Carlos Helo,Los Locos del Humor,0.018947460621742716
Edmundo Arrocet,Millenium Show,0.018896667556001886
Bastián Paz,Pujillay,0.01884374468243836
Gigi Martin,Millenium Show,0.018708270490399758
Lucho Miranda,Rudy Rey,0.01869028336605358
Alex Ortiz,Millenium Show,0.018616952693238535
Pamela Leiva,Profesor Salomón y Tutu-Tutu,0.018476780419483457
Bastián Paz,Carlos García,0.01837119344771845
Edmundo Arrocet,Javiera Contador,0.01826655456533824
Alex Ortiz,Edmundo Arrocet,0.018181344227004164
Coco Legrand,George Harris,0.01816123574962285
George Harris,Los Indolatinos,0.0181105341434993
Hugo Goodman,Ricardo Meruane,0.018084495069884233
Lucho Navarro,Pujillay,0.017952241326397004
Profesor Salomón y Tutu-Tutu,Pujillay,0.01777041124436517
George Harris,Memo Bunke,0.017689470030174643
El Pampero,Lucho Miranda,0.017418883990002673
Julio Sabala,León Murillo,0.01708542025605772
Alejandra Azcárate,Julio Sabala,0.017062979918272422
Memo Bunke y Natalia Cuevas,Pancho del Sur,0.01703218465087644
Juan Pablo López,Rudy Rey,0.016923336211124244
Belén Mora,El Huaso Clavel,0.016891710527149727
George Harris,Rodrigo Villegas,0.01682336539193565
Natalia Cuevas,Sarah Sanders,0.01682214291727665
Hugo Goodman,Pam Pam,0.0166833012299443
Los Atletas de la Risa,Lucho Navarro,0.016588211387823935
Jenny Cavallo,Millenium Show,0.01650901367997027
George Harris,Melón y Melame,0.01604561014185987
"Carlos ""El Mono"" Sánchez",Millenium Show,0.01603142544555458
Lucho Navarro,Memo Bunke y Natalia Cuevas,0.01595048534402664
Julio Sabala,Sarah Sanders,0.015679121099670203
George Harris,Rudy Rey,0.015560527820952214
Edmundo Arrocet,Jenny Cavallo,0.015552892644274837
"Daniela ""Chiqui"" Aguayo",Memo Bunke y Natalia Cuevas,0.015543331726774641
Belén Mora,Julio Sabala,0.015319988562986343
George Harris,Rodrigo González,0.015311361945973727
George Harris,Pam Pam,0.015154992492326906
George Harris,Sergio Freire,0.014976702426598223
Profesor Salomón y Tutu-Tutu,Sarah Sanders,0.014957710510089692
Edmundo Arrocet,Natalia Cuevas,0.014814422829501989
Carlos Helo,Diego Urrutia,0.014635157884829907
Pam Pam,Ruperto,0.014617068100333506
Alejandra Azcárate,Hugo Goodman,0.014519626418456576
Carlos Helo,Profesor Salomón y Tutu-Tutu,0.014456762769453298
Alex Ortiz,Óscar Gangas,0.014433059714060352
El Huaso Clavel,Felo,0.014293095666257636
Lucho Navarro,Pancho del Sur,0.01426022188353746
León Murillo,Rudy Rey,0.014247730755111633
Ernesto Belloni,George Harris,0.014231971453952058
Los Atletas de la Risa,Natalia Cuevas,0.014221879867975738
Diego Urrutia,George Harris,0.014163809234554322
Fusión Humor,George Harris,0.014128340288576544
Memo Bunke,Pancho del Sur,0.014120524916822893
Felo,George Harris,0.013914554030866751
Edmundo Arrocet,Lucho Miranda,0.013698967714507572
George Harris,Julio Sabala,0.013676954924898671
Belén Mora,Edmundo Arrocet,0.013575929283618579
Bastián Paz,Ernesto Belloni,0.013430213542877056
Bastián Paz,Profesor Salomón y Tutu-Tutu,0.013426569517020152
Felo,Los Atletas de la Risa,0.01342637231336924
Carlos Helo,Memo Bunke y Natalia Cuevas,0.013413983879699706
Belén Mora,Profesor Salomón y Tutu-Tutu,0.013398685283524793
Natalia Valdebenito,Profesor Salomón y Tutu-Tutu,0.013357196695090286
Lucho Miranda,Pujillay,0.013113060550089024
George Harris,Sarah Sanders,0.013053578221039962
El Huaso Clavel,Javiera Contador,0.013031468157824543
Lucho Miranda,Profesor Salomón y Tutu-Tutu,0.01292703176358595
George Harris,Palta Meléndez,0.01287428706425095
George Harris,Payahop,0.012692627098424072
George Harris,Luis Slimming,0.012590473200017546
Centella,Rudy Rey,0.012505700896442543
Carlos García,Carlos Helo,0.012502589455153236
George Harris,Los Locos del Humor,0.012165963236146299
Lucho Navarro,Rudy Rey,0.012140779730079225
Centella,George Harris,0.01201413042430762
"Daniela ""Chiqui"" Aguayo",Julio Sabala,0.011766520858209837
Alex Ortiz,George Harris,0.011644904623890779
Lucho Navarro,Payahop,0.011629058397829064
Memo Bunke y Natalia Cuevas,Sarah Sanders,0.011460733967383833
Julio Sabala,Zip-Zup,0.011073549800910572
Lucho Navarro,Ricardo Meruane,0.010839237898549113
Felipe Avello,Lucho Navarro,0.010695708914621972
George Harris,Javiera Contador,0.01049638602323613
Carlos García,George Harris,0.010390531641827613
Gigi Martin,Lucho Miranda,0.010254483828412186
George Harris,Hermógenes Conache,0.010221454207302538
Alison Mandel,George Harris,0.010217534071907735
Natalia Cuevas,Ricardo Meruane,0.010074498160437798
"Carlos ""El Mono"" Sánchez",Pancho del Sur,0.010049758524462174
"Carlos ""El Mono"" Sánchez",Profesor Salomón y Tutu-Tutu,0.009915650402131321
George Harris,Memo Bunke y Natalia Cuevas,0.009801536150126066
Gigi Martin,Sarah Sanders,0.009569533515044018
Alex Ortiz,León Murillo,0.009255309848011114
Alex Ortiz,Hugo Goodman,0.009070421263734503
Hugo Goodman,Los Atletas de la Risa,0.008911785066684911
Hugo Varela,Lucho Miranda,0.008910640128269464
Alex Ortiz,Natalia Cuevas,0.008902816191947384
Carlos Helo,Millenium Show,0.008704171212486055
George Harris,"Paul Vásquez ""El Flaco""",0.00857133795570151
George Harris,León Murillo,0.008518604537060055
El Huaso Clavel,Pancho del Sur,0.008503373941486965
Alejandra Azcárate,Profesor Salomón y Tutu-Tutu,0.008342904859057683
Felipe Avello,George Harris,0.008320625992310473
Julio Sabala,Los Atletas de la Risa,0.008217873934301893
George Harris,Stefan Kramer,0.00789175968685688
George Harris,"Jorge ""Chino"" Navarrete",0.007736585835650738
Carlos Helo,Payahop,0.007663074340824655
Alejandra Azcárate,Edmundo Arrocet,0.007333000439580722
George Harris,Hugo Varela,0.007303490009867511
George Harris,Huaso Filomeno,0.0072076255987476795
George Harris,Lucho Miranda,0.007200556896522087
Alex Ortiz,Lucho Navarro,0.007120207127737504
Coco Legrand,Julio Sabala,0.006863138310672129
Pam Pam,Rudy Rey,0.006709674131809175
El Pampero,George Harris,0.006616584345726449
León Murillo,Memo Bunke y Natalia Cuevas,0.0066039223594657045
George Harris,Lucho Navarro,0.006361256160267405
Memo Bunke y Natalia Cuevas,Ricardo Meruane,0.006314959849260223
"Carlos ""El Mono"" Sánchez",Julio Sabala,0.006047954608222821
Los Atletas de la Risa,Rudy Rey,0.00596119563440867
Julio Sabala,Ricardo Meruane,0.005868265044726833
Edmundo Arrocet,Pamela Leiva,0.0057565046069236155
George Harris,Pujillay,0.0057129041895502735
Alison Mandel,Millenium Show,0.00539737505054532
Centella,Julio Sabala,0.005113842934339168
Julio Sabala,Pam Pam,0.005102784944836066
Julio Sabala,Lucho Navarro,0.004909337159650264
"Daniel Muñoz ""El Carmelo""",George Harris,0.004897583897339103
Alison Mandel,Julio Sabala,0.004890776151778303
George Harris,Ruperto,0.004729349433721926
"Juan Luis ""Jajá"" Calderón",Julio Sabala,0.00444654453952524
Hugo Goodman,Natalia Valdebenito,0.004375329842342873
George Harris,Sandy,0.004167950932821067
Felo,Ricardo Meruane,0.00414206595849162
George Harris,Óscar Gangas,0.004030907306040657
El Huaso Clavel,Pam Pam,0.0038503450269283756
George Harris,Millenium Show,0.00352526753305673
El Huaso Clavel,Millenium Show,0.0031467733890276966
Bastián Paz,George Harris,0.003048773339855425
George Harris,Natalia Cuevas,0.0029125861144536948
Bastián Paz,Julio Sabala,0.0027848950689544037
Edmundo Arrocet,Pancho del Sur,0.0020709621478788
George Harris,Hugo Goodman,0.0019169691143714777
George Harris,Pamela Leiva,0.0019158359862577474
Belén Mora,Millenium Show,0.0019004530878009033
Carlos Helo,Julio Sabala,0.0018927355212593807
Bastián Paz,Rudy Rey,0.0014496160936603411
Memo Bunke y Natalia Cuevas,Pam Pam,0.0010452896185796992
El Huaso Clavel,Natalia Cuevas,0.0009551817848398747
Bastián Paz,Edmundo Arrocet,0.0007681417877488836
Carlos Helo,Rudy Rey,0.0007001593112001077
George Harris,Pancho del Sur,0.0006193261211654155
Ricardo Meruane,Rudy Rey,0.0
El Huaso Clavel,George Harris,0.0
Edmundo Arrocet,Lucho Navarro,0.0
El Huaso Clavel,Julio Sabala,0.0
