show,Alejandra Azcárate,Alex Ortiz,Alison Mandel,Arturo Ruiz-Tagle,Bastián Paz,Belén Mora,Bombo Fica,"Carlos ""El Mono"" Sánchez",Carlos García,Centella,Coco Legrand,"Daniel Muñoz ""El Carmelo""","Daniela ""Chiqui"" Aguayo",Diego Urrutia,Dinamita Show,Dino Gordillo,Edmundo Arrocet,Edo Caroe,El Pampero,Ernesto Belloni,Fabrizio Copano,Felipe Avello,Felo,Fusión Humor,George Harris,Gigi Martin,Gilberto Gless,Gloria Benavides,Hermógenes Conache,Huaso Filomeno,Hugo Goodman,Hugo Varela,Jani Dueñas,Jappening con ja,Javiera Contador,Jenny Cavallo,"Jorge ""Chino"" Navarrete",Jorge Alís,Jorge Romero,"Juan Luis ""Jajá"" Calderón",Juan Pablo López,Julio Sabala,León Murillo,Los Acetatos,Los Atletas de la Risa,Los Indolatinos,Los Locos del Humor,Lucho Miranda,Lucho Navarro,Luis Slimming,Mauricio Palma,Melón y Melame,Memo Bunke,Memo Bunke y Natalia Cuevas,Millenium Show,Nancho Parra,Natalia Cuevas,Natalia Valdebenito,Palta Meléndez,Pamela Leiva,"Paul Vásquez ""El Flaco""",Paulo Iglesias,Payahop,Pedro Ruminot,Piña Colada,Profesor Salomón y Tutu-Tutu,Pujillay,Ricardo Meruane,Rodrigo González,Rodrigo Villegas,Rudy Rey,Ruperto,Sandy,Sergio Freire,Stefan Kramer,Zip-Zup,Álvaro Salas,Óscar Gangas
Piña Colada,0.10354793157719261,0.12807394596665964,0.15752263329090266,0.2140016363864473,0.04239037504493164,0.026365052706621872,0.2085014313963679,0.3171113568601261,0.3196860389167269,0.018086331742457613,0.08600620353564668,0.1042819972199455,0.11829606966528997,0.08795631810317693,0.2336301748873228,0.09856947615505039,0.07403184171009139,0.04460838733506387,0.16338706609068546,0.13746906559878289,0.21806277896398737,0.03256091714576964,0.17935060634298425,0.10428717248930797,0.09556510266359755,0.39892047703307415,0.11486045350935589,0.5969699303449488,0.11411687292603953,0.14417228839534085,0.11365992054947152,0.5464977132720954,0.09659864988635952,0.7034199974666511,0.15974652653653162,0.07073070167447199,0.07099847881924262,0.1417399081299409,0.07403714885109647,0.10567171474956276,0.04214687813611865,0.264867783163333,0.12689794121628986,0.1840843255051009,0.00402913703290883,0.521218695075855,0.1914394116592378,0.049369828680530976,0.26294958751798025,0.17890470758055735,0.09475893496380075,0.37165102399292566,0.812712911341093,0.4151735084368803,0.3283551669342797,0.0756450689174214,0.17731827250562746,0.12994260883681022,0.26898320954883936,0.236020452607014,0.24650019252422725,0.16970555508132645,0.11908609825846765,0.21778154843566563,0.9999999999999999,0.2035665800477254,0.2782105974752688,0.03247594439880014,0.20603553523599014,0.23259058133438323,0.4933131855314821,0.042002863807107375,0.23737328699775384,0.12036175793398847,0.07112195719691536,0.01781428976176075,0.17508758323984286,0.07293493256139104
Profesor Salomón y Tutu-Tutu,0.02695194613853528,0.022033435211423747,0.016211387060376347,0.11095075678079905,0.03990865739890775,0.0030513137894125015,0.0729881258116706,0.03825491372464725,0.7063104865258104,0.01399834631643462,0.0526802705366546,0.8634680446250058,0.03167849380506104,0.3557150514200932,0.07406300163597833,0.039561671150914045,0.46557282566723235,0.046537272777235385,0.14521034208925698,0.04466607455373059,0.426737441780596,0.12445779665329296,0.683748625585374,0.1274264641964007,0.0702655370898868,0.02262922495292024,0.2118922281491472,0.3344225994309968,0.03387887275368944,0.03291689313686367,0.1365470321639571,0.4224850356235815,0.36806691543462794,0.16358380250254934,0.08101373308819709,0.02829566589565497,0.028141322106613464,0.02658480277922964,0.875480066180711,0.023333017706025007,0.036579792100998945,0.5809633577541383,0.0188495035585622,0.35965463503627976,0.016517027025327907,0.22702434568603141,0.11510192849682725,0.019047452744089206,0.650551166547157,0.03863470708402845,0.1261391718100928,0.08087747121824708,0.1552140622767173,0.4019128922151312,0.2332848585629434,0.08371166042569336,0.10546577918354899,0.027617971206030337,0.09835462829592596,0.13896166893804132,0.0518790076491155,0.09550523469839793,0.611097242674323,0.17071071493663867,0.2035665800477254,0.9999999999999998,0.34884851153289614,0.008020051222829129,0.03138601174747904,0.4963688838072974,0.8004149431488456,0.2825241522079877,0.14092580058360168,0.08793245645607657,0.1493942827105126,0.03165115887736922,0.07320939904510222,0.045993921758379665
Pujillay,0.12941789122912178,0.32646890705882925,0.22115299186935453,0.24223148574328024,0.22930682040345718,0.354108043708453,0.5397426488691819,0.17793784887864803,0.3477468850084431,0.09194388826127402,0.24540745442708237,0.31848514326729965,0.3766073683733362,0.3106193590712423,0.3074685490048794,0.45127521666222903,0.1802955134821164,0.13353061866487395,0.1451162230327955,0.14121495999177575,0.4789458186639797,0.3158532876896142,0.38059694660208804,0.18666183600594463,0.1536935405247109,0.10637901735004526,0.08382547435071765,0.2943722634381782,0.3928373664527049,0.5051004646059557,0.281551490088909,0.4340862924978272,0.263319747417863,0.174945399126433,0.14444671548854876,0.21809181877301131,0.17962899278403122,0.6083407869348667,0.3288094556073684,0.2637630436927425,0.2880455946504086,0.2187968254552236,0.07455719077322005,0.16822712050566058,0.0757979077346413,0.34229910494360044,0.5458294832310854,0.1426505523270321,0.24925887678759,0.19177526277280033,0.37843847939778247,0.22487904241909007,0.17596967308234207,0.2482019807404929,0.3004597061206128,0.25243030287784307,0.10505288925542808,0.1576317724217511,0.234088245162725,0.3824917733506394,0.28141064763554197,0.27599093066869196,0.33125173207837166,0.6039542640954404,0.2782105974752688,0.34884851153289614,1.0000000000000002,0.09895991049124749,0.6238305102844194,0.34878361914966954,0.3083794201901505,0.1603903406191143,0.24348640338330063,0.19267996362746867,0.22287919195914074,0.18919971802042548,0.6503533737358046,0.44001113451837126
Ricardo Meruane,0.01849915590872136,0.08869167338379672,0.11948843395675333,0.31394715146726615,0.25417231218988967,0.05596060504081113,0.28632501338802757,0.053713413304651965,0.2151780475616315,0.5718753253492852,0.5925634549438763,0.04430844931311198,0.16525498601510108,0.19462276986643745,0.3629927835829479,0.39632147689330455,0.28484853167915564,0.5874857787037954,0.22421431756046448,0.32318103659673275,0.4469394484015854,0.09815279537874262,0.19353681941171144,0.5942365378351303,0.07951905159794335,0.23360933272417828,0.10646156690785229,0.10399136947360571,0.4113825925451006,0.07943605800121775,0.23558369619379774,0.05239643452570308,0.05872704059062381,0.041922689238498796,0.22986083208443644,0.03531321691391933,0.3743686893009338,0.20306340550459218,0.067663347567783,0.4711061730172495,0.40476539023902847,0.06933767318991553,0.5347483635894649,0.05218966130504305,0.22671000650685355,0.3736198882132259,0.2579194817408286,0.2848321128851268,0.08140389321778888,0.2837200406805754,0.12620014577588307,0.16064836968864027,0.06713709989867311,0.0359006395746074,0.10101633618387057,0.06665023380972837,0.2518317295867178,0.17307931605132731,0.3572582945722094,0.3568032036277365,0.22231283707028146,0.13457599070525908,0.3491905115692528,0.4518307360546411,0.03247594439880014,0.008020051222829129,0.09895991049124749,1.0,0.34623165965705904,0.19793748917886508,0.058371522643668614,0.08893446222663857,0.5910034868557253,0.4761290970697973,0.504512880133211,0.31449049060208323,0.27727644694204095,0.30097813450177235
Rodrigo González,0.3028614369903973,0.31286989291201855,0.3715231473812097,0.41827844659551744,0.37213369690144016,0.34026814048246906,0.49618047951566374,0.4200025583743506,0.17161884466009722,0.2903862991012213,0.4585558533773405,0.04665158710029319,0.5313684668331642,0.5458811227011339,0.4553247629491145,0.4782824725722108,0.20902181435333014,0.40812466597654956,0.2816559775633013,0.13143300242989184,0.547572315388764,0.1666046739952633,0.19643708432588716,0.5188532588484361,0.3992396658762935,0.2861905316348858,0.011004428030631818,0.07721919249410476,0.4122292418059341,0.5064025373405596,0.44214478472615115,0.2549599384993833,0.1875659847955736,0.019762450200790274,0.3025768653753661,0.21780554787510636,0.30802921500695973,0.3905090122641294,0.03783711700695469,0.29370193692536556,0.39818416313415855,0.17777689738118302,0.14147204187826978,0.04843450583406974,0.383725223679417,0.39463785596727885,0.5509748021963398,0.43061777315773564,0.07498355307440586,0.3190329474050648,0.43501147709696486,0.4379293448476074,0.20939348123823284,0.05160450936772269,0.15049110334582572,0.07605547424093596,0.0913591232213446,0.3370187087155043,0.30095723451456735,0.5779579621238294,0.41091563220082267,0.3968394902208906,0.1860726295290308,0.5870614312990017,0.20603553523599014,0.03138601174747904,0.6238305102844194,0.34623165965705904,0.9999999999999997,0.46721438760708317,0.058900994897388974,0.05024118235716044,0.23229134981749708,0.4362713334344265,0.48304005071414197,0.3103604252353582,0.542539236107168,0.5737638106253999
Rodrigo Villegas,0.09430769461645735,0.28231356556770304,0.24445229741409089,0.5186858303823921,0.42866700896937554,0.13873907482779627,0.4556489288109587,0.3581098469524263,0.4814660547340145,0.3487799848589447,0.39320939946671934,0.44187846710318257,0.35129632761119695,0.45362301641721,0.44927719658143417,0.351818464987255,0.36839924463895307,0.249778469081302,0.37541502353400136,0.205160646344621,0.4224593371047109,0.29968452138573787,0.4919071731076699,0.2981772529839031,0.5881904841520808,0.2779506960450822,0.10516407240473427,0.3557735151184342,0.36325963921960863,0.40006176906962987,0.2767192470343007,0.2795254404606556,0.2509212074075423,0.29141076910838054,0.3515992225545153,0.0986172394366447,0.4166367945357494,0.2026994765801903,0.5598066392196857,0.19208571347137682,0.47066021329084134,0.3975367342172975,0.1619467841753728,0.298943093183847,0.4945035396698732,0.5131397872581638,0.3277808212207894,0.3710750219731068,0.5291953972414155,0.40666275656784673,0.22751195793410459,0.4464064231790654,0.3767359562466863,0.20842129272599597,0.3890567901625017,0.2657182062480808,0.13319057848596802,0.17542416954088236,0.40659809272953806,0.3080997327952497,0.5439098820274602,0.6643682182153914,0.4037971642011522,0.39511939727133494,0.23259058133438323,0.4963688838072974,0.34878361914966954,0.19793748917886508,0.46721438760708317,1.0000000000000002,0.5549212267815489,0.40993162056868726,0.39843173184117714,0.4077601765274212,0.3326322267129153,0.27177942542630507,0.23865970700464445,0.337658939037189
Rudy Rey,0.006783915784417688,0.1407329849299241,0.05277692582997391,0.17419707112569707,0.1117035822459542,0.010488028125616462,0.12270459913192226,0.11491153110616792,0.6592089616879968,0.0735020797934638,0.12087700583035656,0.6803078172598033,0.05258883398406544,0.3176055558353241,0.2256951998384098,0.12765722236388524,0.41568644069290484,0.1249320197689709,0.2372863326761289,0.22221394132421038,0.407040895138589,0.15146248708264173,0.5549671470692514,0.20652862849706818,0.17344142431696402,0.22085653551130016,0.21269797127567727,0.42620404048391153,0.1506008659908609,0.13642311487302503,0.17225919645899587,0.43674863616932386,0.28249459828097434,0.36873829934710023,0.07424534120808732,0.008236018231674622,0.18554510111157305,0.07533032711074161,0.6654491027454161,0.1324600726072792,0.09024537080413095,0.5057982567759021,0.19245141289537537,0.4923055463893936,0.010867887321664063,0.42906515567313913,0.251025863132264,0.08324662469540918,0.7803599146748823,0.3416538840397096,0.13062390411987354,0.27737953667221876,0.3193214183265969,0.38196596547053413,0.5265185075341199,0.12070904198592376,0.10904106766150269,0.006919034432309688,0.28803325271556535,0.1305442185723121,0.4069261593036599,0.22634565919170443,0.5140585118002452,0.21390390578423954,0.4933131855314821,0.8004149431488456,0.3083794201901505,0.058371522643668614,0.058900994897388974,0.5549212267815489,1.0,0.269686556303625,0.3337632337218981,0.199874007292649,0.17098328668521035,0.014181609630800928,0.1242720995449353,0.0683788960754116
Ruperto,0.020399274430502604,0.025341971006235014,0.03854482553448555,0.47889999656517745,0.576672504942965,0.06551007934068605,0.2768852965952344,0.1811210474345549,0.3602678611639861,0.04997130123666309,0.06404586304351605,0.452465596263819,0.023898782243031352,0.14489571486144526,0.5016660170869846,0.2431191326747748,0.1758114692219987,0.10870891644071033,0.0664220788177135,0.2012671982909953,0.18871766254113184,0.19443502054419087,0.27295195134180583,0.38197930279707326,0.03517790569588979,0.16083762173991903,0.057888176984481926,0.4719069661498077,0.07263098050706042,0.03406854505190649,0.13573805979970666,0.20391630592869647,0.2327457730272699,0.4889786220903718,0.21895032802731984,0.0036200153982030446,0.21999414161208639,0.043780723737791946,0.2877381347304914,0.014021165923371395,0.08633029814891424,0.16757999749704833,0.023509431666165672,0.4356137777613854,0.07450464394738923,0.33126085099741803,0.1675651678163711,0.09999177040480738,0.49085327572309523,0.02505026405285098,0.05331987405589246,0.6039923795467617,0.04208464574746982,0.11888530949428636,0.7353097507273015,0.278922995281774,0.16316879448704408,0.006470085348979147,0.061141282294631734,0.09652938377252644,0.10890689123943163,0.06897252666916796,0.2796384443709329,0.1800781551281198,0.042002863807107375,0.2825241522079877,0.1603903406191143,0.08893446222663857,0.05024118235716044,0.40993162056868726,0.269686556303625,1.0,0.32123556691898686,0.044946850483054426,0.22127545275042868,0.03908535116072037,0.24859695713668423,0.1766942978180385
Sandy,0.14391409194362512,0.26466521308493635,0.18091990996477417,0.3490882413476987,0.42379260894893556,0.1622845463162625,0.24166280117146213,0.2938483442649864,0.3691929317808637,0.5364414496447173,0.43684518153965873,0.2517269449579074,0.22908738329388614,0.42428665611347127,0.5209280315503234,0.7054191801665366,0.32843833862854555,0.31139535949602515,0.42635071693622184,0.35917338245607405,0.3709908795626804,0.11094272169653394,0.41380283543252305,0.33857582064763153,0.13144212414946366,0.4051894839622173,0.16615061082042393,0.3471784952348534,0.2564213274676233,0.2559714295275375,0.21262533001048753,0.27921318116354527,0.2131871517772006,0.21484080334786862,0.33504528222090313,0.1899707783106488,0.38419235853415995,0.4662424018459103,0.28224985363521843,0.42466636579693706,0.35703219126555596,0.11207799184920954,0.4585430015381699,0.3453294200093102,0.2256202099579353,0.42297164689171773,0.3146612319184969,0.23020778558054994,0.4328139393330302,0.2712449577967962,0.22961377801351743,0.3807603247839983,0.16563228276786873,0.11824099482466742,0.5035298447939107,0.12130976526132883,0.2953087130551918,0.04976101206437563,0.3592902498338772,0.20047855691831998,0.2907268150892713,0.33706788582076846,0.43453217448881337,0.3405192744296072,0.23737328699775384,0.14092580058360168,0.24348640338330063,0.5910034868557253,0.23229134981749708,0.39843173184117714,0.3337632337218981,0.32123556691898686,1.0000000000000002,0.2904648849357186,0.4531710074540605,0.35085909595582004,0.29054308430322756,0.2514486936597606
Sergio Freire,0.1742642305512565,0.18098413241179187,0.1624351022463415,0.38839274776530025,0.22368000119420953,0.2839934224029036,0.5292382636320757,0.2523268957273181,0.18265205424671183,0.17802665199529713,0.5421841581383335,0.08120316598033302,0.2598250401231151,0.3339594080838489,0.2068786755869806,0.3917918775124647,0.11678870033164493,0.5111703143558674,0.5339584899657424,0.31889121230559225,0.6444438179100886,0.23390673664997308,0.14329246637616533,0.47944069504051484,0.33698894190307677,0.1499584782552099,0.012798960466117802,0.1376693494253752,0.256302325677314,0.347252688319027,0.1091719353914591,0.23360338293508706,0.15131810492844322,0.05641538646828206,0.1828090768558832,0.1817023273918552,0.28100225442059185,0.19215668960259433,0.16709263639005328,0.3276906962010421,0.4311573940998161,0.09970681055741586,0.31722321297585554,0.10947476881663082,0.3702534195544321,0.25328924959259175,0.33879437255480127,0.23758511973611188,0.17891464733682297,0.48422721200032226,0.22060363055213353,0.22010375881855315,0.11183278190362686,0.07482220830267852,0.17461982353876213,0.1067707338604034,0.02303222418712162,0.3665936214359179,0.4587688556524195,0.19200445108253084,0.28526517923365163,0.5007739496686042,0.12252062961519036,0.6802458504157597,0.12036175793398847,0.08793245645607657,0.19267996362746867,0.4761290970697973,0.4362713334344265,0.4077601765274212,0.199874007292649,0.044946850483054426,0.2904648849357186,0.9999999999999998,0.2609552470774161,0.4015526406105614,0.4341281530535476,0.4072326433511984
Stefan Kramer,0.18037218919964756,0.14399745993888302,0.3634969841235778,0.4304184783289705,0.314044894338004,0.1362834787345381,0.41873049311877086,0.15693583284003648,0.3616629017812502,0.6356580101415191,0.5123593650761833,0.23827400362619808,0.17367123241982585,0.5742579193325653,0.631410284323897,0.3662580785964604,0.42334166878874624,0.5667301005013589,0.08899638628348153,0.21364457434787046,0.3160150234981295,0.36414694416055476,0.44693325235761,0.6504514717974501,0.10283431227140252,0.2239686535527875,0.1697782875040212,0.28593044946990365,0.28345635642111583,0.22567826394815335,0.5472721389078988,0.35116138808066577,0.2555294577428912,0.0645586661303285,0.26006822201759205,0.15708509075577456,0.521351013082762,0.23763535555689316,0.134046013304598,0.29447414907057756,0.46561255096996645,0.19161825047455053,0.2678139447599851,0.25369399832701195,0.14184315153528607,0.3943165210191793,0.3230522736809816,0.5548671271612591,0.1487076425438406,0.24189982690896827,0.3777730091176149,0.3032258470037994,0.09003377622739904,0.12966341803895587,0.16545484685415626,0.34749969609274717,0.24173891807673148,0.18074154396109793,0.16276899836485814,0.6903115221733858,0.362700289435813,0.20049436170301393,0.3586467878787332,0.3344094715202563,0.07112195719691536,0.1493942827105126,0.22287919195914074,0.504512880133211,0.48304005071414197,0.3326322267129153,0.17098328668521035,0.22127545275042868,0.4531710074540605,0.2609552470774161,1.0000000000000004,0.14914978924211705,0.40941113705805876,0.6147927847738999
Zip-Zup,0.29811604694844657,0.0920086000583552,0.19216581604261967,0.20413497741170553,0.2863023416775407,0.10363680631968429,0.3137926040257459,0.42424527030752446,0.19002363168930958,0.33891304815393336,0.5431083033584504,0.06908113282463291,0.2055008067856222,0.49793675216989997,0.3291535231892587,0.607135186596651,0.1011310243212257,0.10135523786704832,0.45561434942277923,0.5620701596309741,0.373574916527506,0.16685595886071974,0.14325268694717416,0.33672781369933413,0.06817289075745898,0.06323938679565695,0.0015516703129102383,0.08725333130638911,0.5518993026211594,0.30944819827059095,0.12560748845490446,0.29915354713213665,0.1354761503978904,0.015977362343996392,0.1288311865864422,0.386290502286053,0.26673768521012,0.35384483638709324,0.00990175372863293,0.2001871752884547,0.551460360612464,0.013402547297115895,0.2951167852811152,0.00240932784967675,0.31223833959464276,0.37103309239841115,0.3625995624313444,0.19991557182702213,0.23015912133475058,0.20280592763687622,0.27194049850949054,0.11306224291256876,0.16886489131164714,0.05192101326031146,0.027155303229594842,0.190081557605199,0.012325179490301463,0.22763040276256885,0.3528279673033677,0.1727862852011999,0.2527697250253701,0.34995772899587796,0.24194293387762913,0.20384170629451542,0.01781428976176075,0.03165115887736922,0.18919971802042548,0.31449049060208323,0.3103604252353582,0.27177942542630507,0.014181609630800928,0.03908535116072037,0.35085909595582004,0.4015526406105614,0.14914978924211705,0.9999999999999999,0.37410184858573836,0.4883091613905711
Álvaro Salas,0.27734083270520354,0.08403967138171661,0.23603805572845526,0.47486399967371484,0.21674401770182528,0.18800517360299107,0.5413470954822506,0.3418600730781609,0.1419331940238589,0.29638741651871836,0.5323870214114251,0.15307613576637422,0.17926413449707088,0.31285535824476657,0.47257775159709836,0.47302077091351163,0.14852905109637313,0.3129828177032302,0.1514737721872655,0.403538598056958,0.5678694648512459,0.3474160811643264,0.29075816712494384,0.4202195178161229,0.055144290687792905,0.17713083213357483,0.0322343057324523,0.22270705950965206,0.679633850838964,0.5259449212783145,0.4299389833864934,0.39278812742540337,0.3007959639102858,0.12349125446817771,0.16915427732252092,0.30686772705493076,0.45730301435149695,0.6036869454053695,0.06524327810544543,0.3494956740277925,0.4576438486331644,0.08965299136487083,0.16155535652508646,0.20512546639916948,0.19699853345393648,0.36751387376146305,0.43857130573899067,0.37829002685702245,0.15802208715629162,0.3482423532928463,0.3461387439829679,0.3365814318120894,0.09121936194708241,0.10837337366801134,0.4242269762729332,0.27389615000208545,0.0862136063972879,0.30893092014157675,0.2976602539580811,0.44526143970418103,0.2870616357667315,0.3363889900178475,0.18483792360944556,0.7366000209114286,0.17508758323984286,0.07320939904510222,0.6503533737358046,0.27727644694204095,0.542539236107168,0.23865970700464445,0.1242720995449353,0.24859695713668423,0.29054308430322756,0.4341281530535476,0.40941113705805876,0.37410184858573836,1.0000000000000002,0.672628894307786
Óscar Gangas,0.2453307769754285,0.1233145193973067,0.31055042709751335,0.33594560779471905,0.3956938152083259,0.08630402191876622,0.6464983222265597,0.29917956143503893,0.2764188767030986,0.3807721412769818,0.5364493139453848,0.04191663533622474,0.1286277116174976,0.5048632819460245,0.6033686183951859,0.4797936552059212,0.24589515997046052,0.35300007138858025,0.322004327713445,0.2847831609939384,0.48116079692416575,0.6581719104581454,0.3172129577660389,0.4848813193077558,0.08541055673786423,0.14446337092529274,0.005437844178753638,0.20669255039808018,0.46540927374170826,0.41791247048715396,0.42347229646685797,0.30069695355305887,0.20136558856512643,0.04534933786088647,0.15221166169227388,0.22940118949158533,0.33110877834497454,0.4674363628715141,0.016123347699099226,0.2829054434095917,0.511240607620626,0.04744391011305326,0.1346308305665511,0.024703364582086263,0.22514302307850168,0.33047473603138866,0.347612232022564,0.5152300948633113,0.11532771738386889,0.3140581013868215,0.3422333497830854,0.23148707522188017,0.09923155124003204,0.1014031760491783,0.1513777221502604,0.6039158609002635,0.10024486855137159,0.25092480330755657,0.29708883219200816,0.6010443189810529,0.4179820368642063,0.38683592389873106,0.2517366833842724,0.472771154047353,0.07293493256139104,0.045993921758379665,0.44001113451837126,0.30097813450177235,0.5737638106253999,0.337658939037189,0.0683788960754116,0.1766942978180385,0.2514486936597606,0.4072326433511984,0.6147927847738999,0.4883091613905711,0.672628894307786,1.0
