show,year,topic_id,topic_mass,total_mass,p_topic_show_year
Arturo Ruiz-Tagle,2015,10,1.0,8.413863951249985,0.11885145823536135
Arturo Ruiz-Tagle,2015,11,0.026738922059136472,8.413863951249985,0.003177959878370041
Arturo Ruiz-Tagle,2015,12,0.19006778951892453,8.413863951249985,0.02258983394789591
Arturo Ruiz-Tagle,2015,15,0.6261698994035865,8.413863951249985,0.07442120564720578
Arturo Ruiz-Tagle,2015,16,0.02014772915604566,8.413863951249985,0.002394586990327133
Arturo Ruiz-Tagle,2015,23,0.013555411261723988,8.413863951249985,0.0016110803954359355
Arturo Ruiz-Tagle,2015,24,0.14139289480443137,8.413863951249985,0.016804751731625718
Arturo Ruiz-Tagle,2015,25,2.0,8.413863951249985,0.2377029164707227
Arturo Ruiz-Tagle,2015,26,0.15394195151745235,8.413863951249985,0.01829622542144651
Arturo Ruiz-Tagle,2015,28,0.08935583054447858,8.413863951249985,0.010620070762043124
Bastián Paz,2013,0,0.044349864649528954,6.453236316738932,0.006872499699800338
Bastián Paz,2013,1,0.07251033920488884,6.453236316738932,0.011236275203002497
Bastián Paz,2013,2,0.5402527033420059,6.453236316738932,0.08371810310752982
Bastián Paz,2013,3,0.10250501411913977,6.453236316738932,0.015884280241412186
Bastián Paz,2013,5,0.1411065159594616,6.453236316738932,0.02186600784996018
Bastián Paz,2013,6,0.2583475143191133,6.453236316738932,0.040033791052869146
Bastián Paz,2013,10,1.044726573204487,6.453236316738932,0.16189188213898037
Bastián Paz,2013,11,0.1196620243847975,6.453236316738932,0.018542947834470025
Bastián Paz,2013,12,0.48421416081019253,6.453236316738932,0.07503431410906156
Bastián Paz,2013,14,1.0,6.453236316738932,0.15496100730204443
Bastián Paz,2013,15,1.0822200674475102,6.453236316738932,0.16770191177415264
Bastián Paz,2013,16,0.5372486370821746,6.453236316738932,0.08325258997390428
Bastián Paz,2013,17,0.0558615894467521,6.453236316738932,0.00865636817016196
Bastián Paz,2013,18,0.30230134836859673,6.453236316738932,0.046844921451964
Bastián Paz,2013,19,0.3240829046773276,6.453236316738932,0.05022021335817113
Bastián Paz,2013,24,0.3128997836811515,6.453236316738932,0.04848726566382304
Bastián Paz,2013,25,0.03094727604180422,6.453236316738932,0.0047956210686924084
Belén Mora,2023,2,0.6403510591719943,16.416208761337025,0.03900724390640855
Belén Mora,2023,3,0.06540628732251581,16.416208761337025,0.003984250460834708
Belén Mora,2023,5,0.6917141428185343,16.416208761337025,0.04213604693232455
Belén Mora,2023,6,0.2609285946990648,16.416208761337025,0.0158945709385468
Belén Mora,2023,7,0.09259544119307647,16.416208761337025,0.0056404887717531075
Belén Mora,2023,9,0.24890789285047132,16.416208761337025,0.015162325020908111
Belén Mora,2023,11,4.478774555511032,16.416208761337025,0.2728263645172027
Belén Mora,2023,12,0.8493634462073092,16.416208761337025,0.05173931804569306
Belén Mora,2023,15,0.03292918294572699,16.416208761337025,0.0020058945049042528
Belén Mora,2023,16,3.835705741513664,16.416208761337025,0.2336535674757869
Belén Mora,2023,17,1.087702034999133,16.416208761337025,0.06625780963268797
Belén Mora,2023,23,1.1123949560499558,16.416208761337025,0.06776198891121779
Belén Mora,2023,28,3.019435426054546,16.416208761337025,0.1839301308817315
Bombo Fica,2012,0,1.1144717779206554,9.106485097610907,0.12238221069653295
Bombo Fica,2012,3,0.01769335145493661,9.106485097610907,0.0019429397034404056
Bombo Fica,2012,4,1.4009097004090343,9.106485097610907,0.15383648964368962
Bombo Fica,2012,5,0.21390454701117928,9.106485097610907,0.023489254604644034
Bombo Fica,2012,6,2.179609909380831,9.106485097610907,0.23934700227562591
Bombo Fica,2012,9,2.3339575842458595,9.106485097610907,0.2562962064098886
Bombo Fica,2012,10,0.03660686011962817,9.106485097610907,0.004019867130648685
Bombo Fica,2012,11,0.025811291749047102,9.106485097610907,0.002834385767107741
Bombo Fica,2012,14,0.3908363720540312,9.106485097610907,0.04291846611120765
Bombo Fica,2012,16,0.16144949437098405,9.106485097610907,0.0177290680916329
