segment_idx,topic_id_matrix,topic_id_assumed,p_topic
43,28,28,0.014425399428531938
43,29,29,0.028561684021839336
44,1,1,0.015503648214752157
44,2,2,0.035723718695578104
44,3,3,0.011916850925788803
44,6,6,0.011461120286066783
44,8,8,0.010611885969379667
44,10,10,0.04481572277522203
44,12,12,0.01353112829871909
44,13,13,0.015431496464872912
44,14,14,0.010844361141114041
44,17,17,0.012089551182239727
44,19,19,0.01120198312759041
44,21,21,0.010508990726252759
44,22,22,0.012448157543274394
44,24,24,0.013590233722520405
44,25,25,0.010824002526436245
44,28,28,0.016024267635633763
44,29,29,0.014867654936335913
45,0,0,0.01880419778226766
45,1,1,0.023743817900210025
45,2,2,0.034071989615752654
45,3,3,0.01579393047747338
45,4,4,0.021282630003340925
45,5,5,0.020297314921660686
